category,filename,duration_sec,sample_rate
AtlanticSpottedDolphin,61026050.wav,1.5598125,80000
AtlanticSpottedDolphin,61026051.wav,1.0522125,80000
AtlanticSpottedDolphin,61026052.wav,1.7395875,80000
AtlanticSpottedDolphin,61026053.wav,1.216125,80000
AtlanticSpottedDolphin,72006001.wav,1.4389375,80000
AtlanticSpottedDolphin,72006002.wav,2.118875,80000
AtlanticSpottedDolphin,72006003.wav,3.4155,80000
AtlanticSpottedDolphin,72006004.wav,2.184,80000
AtlanticSpottedDolphin,72006005.wav,2.2104,80000
AtlanticSpottedDolphin,72006006.wav,1.8204,80000
AtlanticSpottedDolphin,72006007.wav,1.6199,80000
BeardedSeal,66036001.wav,44.31234899328859,14900
BeardedSeal,66036002.wav,22.655570469798658,14900
BeardedSeal,66036003.wav,8.433557046979866,14900
BeardedSeal,66036004.wav,19.493959731543626,14900
BeardedSeal,66036005.wav,3.229395973154362,14900
BeardedSeal,66037001.wav,17.50805369127517,14900
BeardedSeal,66037002.wav,4.395838926174497,14900
BeardedSeal,66037003.wav,65.77362416107383,14900
BeardedSeal,66037004.wav,17.315436241610737,14900
BeardedSeal,66037005.wav,56.7261744966443,14900
BeardedSeal,66038001.wav,3.905777777777778,18000
BeardedSeal,66038002.wav,6.109111111111111,18000
BeardedSeal,66038003.wav,6.5398,30000
BeardedSeal,66038004.wav,8.174777777777777,18000
BeardedSeal,66038005.wav,8.174777777777777,18000
BeardedSeal,66038006.wav,2.1155,18000
BeardedSeal,66038007.wav,8.037,18000
BeardedSeal,66038008.wav,7.899388888888889,18000
BeardedSeal,66038009.wav,4.594333333333333,18000
BeardedSeal,6603800A.wav,3.9058333333333333,18000
BeardedSeal,66039001.wav,5.727651006711409,14900
BeardedSeal,66039002.wav,56.52060402684564,14900
BeardedSeal,66039003.wav,9.890604026845638,14900
BeardedSeal,66039004.wav,24.90496644295302,14900
BeardedSeal,66039005.wav,16.288859060402686,14900
BeardedSeal,66039006.wav,18.98040268456376,14900
BeardedSeal,66039007.wav,20.583624161073825,14900
BeardedSeal,66039008.wav,12.546107382550336,14900
BeardedSeal,66039009.wav,15.670335570469799,14900
BeardedSeal,6603900A.wav,28.678926174496645,14900
BeardedSeal,6603900B.wav,35.738255033557046,14900
BeardedSeal,6603900C.wav,11.441610738255033,14900
BeardedSeal,6603900D.wav,45.57785234899329,14900
BeardedSeal,67027008.wav,1.771875,20480
BeardedSeal,6702700A.wav,3.4875,20480
BeardedSeal,6702700B.wav,17.4,10240
BeardedSeal,70024001.wav,2.8359375,20480
BeardedSeal,70024002.wav,0.590625,20480
BeardedSeal,70024003.wav,1.378125,20480
BeardedSeal,70024004.wav,2.3859375,20480
BeardedSeal,70024005.wav,4.865625,20480
BeardedSeal,70024006.wav,2.8171875,20480
BeardedSeal,70024007.wav,1.7578125,20480
BeardedSeal,70024009.wav,2.64375,20480
BeardedSeal,7002400A.wav,5.94375,20480
BeardedSeal,70025001.wav,2.8359375,20480
BeardedSeal,70025002.wav,2.7046875,20480
BeardedSeal,70025003.wav,2.8359375,20480
BeardedSeal,70025004.wav,2.8359375,20480
BeardedSeal,70025005.wav,1.41796875,20480
BeardedSeal,70025006.wav,2.5640625,20480
BeardedSeal,70025007.wav,2.1046875,20480
BeardedSeal,70025008.wav,1.321875,10240
BeardedSeal,70025009.wav,1.9921875,10240
BeardedSeal,7002500A.wav,10.14375,10240
BeardedSeal,7002500B.wav,1.41796875,10240
BeardedSeal,71012001.wav,1.41796875,5120
BeardedSeal,71012002.wav,1.41796875,5120
BeardedSeal,71012003.wav,0.75,5120
BeardedSeal,71012004.wav,0.75,5120
BeardedSeal,71012005.wav,0.75,5120
BeardedSeal,71012006.wav,1.134375,5120
BeardedSeal,71012007.wav,1.209375,5120
BeardedSeal,71012008.wav,0.83671875,5120
BeardedSeal,71012009.wav,0.83671875,5120
BeardedSeal,7101200A.wav,1.2984375,20480
BeardedSeal,7101200B.wav,1.06171875,20480
BeardedSeal,7101200C.wav,0.78515625,20480
BeardedSeal,7101200D.wav,1.096875,20480
BeardedSeal,7101200E.wav,1.05234375,20480
BeardedSeal,7101200F.wav,1.30546875,20480
BeardedSeal,7101200G.wav,1.41796875,20480
BeardedSeal,7101200H.wav,0.78984375,20480
BeardedSeal,7101200I.wav,0.9421875,20480
BeardedSeal,7101200J.wav,0.9890625,20480
BeardedSeal,72021001.wav,142.5,10240
BeardedSeal,72021002.wav,142.5,10240
BeardedSeal,72021003.wav,142.5,10240
BeardedSeal,72021004.wav,142.5,10240
BeardedSeal,72021005.wav,142.5,10240
BeardedSeal,72021006.wav,142.5,10240
BeardedSeal,72021007.wav,142.5,10240
BeardedSeal,72021008.wav,142.5,10240
BeardedSeal,72021009.wav,142.5,10240
BeardedSeal,7202100A.wav,142.5,10240
BeardedSeal,7202100B.wav,142.5,10240
BeardedSeal,7202100D.wav,2.8359375,10240
BeardedSeal,7202100E.wav,2.8359375,10240
BeardedSeal,7202100F.wav,2.8359375,10240
BeardedSeal,7202100G.wav,2.5078125,10240
BeardedSeal,7202100H.wav,2.8359375,10240
BeardedSeal,7202100I.wav,2.8359375,10240
BeardedSeal,7202100J.wav,2.8359375,10240
BeardedSeal,7202100K.wav,2.8359375,10240
BeardedSeal,7202100O.wav,2.8359375,10240
BeardedSeal,7202100P.wav,2.8359375,10240
BeardedSeal,7202100S.wav,2.8359375,10240
BeardedSeal,7202100T.wav,2.8359375,10240
BeardedSeal,7202100U.wav,2.8359375,10240
BeardedSeal,7202100V.wav,2.8359375,10240
BeardedSeal,7202100W.wav,2.8359375,10240
BeardedSeal,7202100X.wav,1.584375,10240
BeardedSeal,7202100Y.wav,1.8046875,10240
BeardedSeal,7202100Z.wav,2.465625,10240
BeardedSeal,72021011.wav,2.3765625,10240
BeardedSeal,72021012.wav,2.203125,10240
BeardedSeal,72021015.wav,3.403125,10240
BeardedSeal,72021016.wav,4.575,10240
BeardedSeal,72021017.wav,5.221875,10240
BeardedSeal,72021018.wav,5.221875,10240
BeardedSeal,72021019.wav,5.221875,10240
BeardedSeal,72021020.wav,3.61875,10240
BeardedSeal,72021021.wav,3.61875,10240
BeardedSeal,72021022.wav,5.671875,10240
BeardedSeal,72021023.wav,5.671875,10240
BeardedSeal,72021024.wav,5.2125,10240
BeardedSeal,72021025.wav,3.271875,10240
BeardedSeal,72021026.wav,3.271875,10240
BeardedSeal,72021027.wav,4.875,10240
BeardedSeal,72021028.wav,4.875,10240
BeardedSeal,78018001.wav,40.875,10240
BeardedSeal,78018002.wav,45.3,10240
BeardedSeal,78018003.wav,11.34375,10240
BeardedSeal,78018004.wav,5.671875,10240
BeardedSeal,78018005.wav,11.34375,10240
BeardedSeal,78018006.wav,2.8359375,10240
BeardedSeal,78018007.wav,2.83125,10240
BeardedSeal,78018008.wav,2.83125,10240
BeardedSeal,78018009.wav,2.1515625,10240
BeardedSeal,7801800A.wav,2.221875,10240
BeardedSeal,7801800B.wav,2.7515625,10240
BeardedSeal,7801800C.wav,2.7515625,10240
BeardedSeal,7801800D.wav,2.7515625,10240
BeardedSeal,7801800E.wav,2.79375,10240
BeardedSeal,7801800F.wav,2.79375,10240
BeardedSeal,7801800G.wav,3.61875,10240
BeardedSeal,7801800H.wav,3.61875,10240
BeardedSeal,7801800I.wav,3.61875,10240
BeardedSeal,7801800J.wav,3.61875,10240
BeardedSeal,7801800K.wav,4.03125,10240
BeardedSeal,7801800L.wav,2.475,10240
BeardedSeal,7801800M.wav,11.30625,10240
Beluga_WhiteWhale,49001001.wav,4.0882,10000
Beluga_WhiteWhale,49001002.wav,3.6125,10000
Beluga_WhiteWhale,49001003.wav,10.7485,10000
Beluga_WhiteWhale,62012001.wav,1.605375,16000
Beluga_WhiteWhale,62012002.wav,2.0004375,16000
Beluga_WhiteWhale,62017001.wav,1.2459,40000
Beluga_WhiteWhale,62017002.wav,0.55415,40000
Beluga_WhiteWhale,62017003.wav,0.36835,40000
Beluga_WhiteWhale,62017004.wav,1.81195,40000
Beluga_WhiteWhale,62017005.wav,2.10705,40000
Beluga_WhiteWhale,62017006.wav,1.64575,40000
Beluga_WhiteWhale,62017007.wav,1.1151,40000
Beluga_WhiteWhale,62017008.wav,1.5436,40000
Beluga_WhiteWhale,62017009.wav,2.3608,40000
Beluga_WhiteWhale,6201700A.wav,1.9068,40000
Beluga_WhiteWhale,6201700B.wav,1.88805,40000
Beluga_WhiteWhale,6201700C.wav,2.089075,40000
Beluga_WhiteWhale,6201700D.wav,1.596,40000
Beluga_WhiteWhale,6201700E.wav,2.324,40000
Beluga_WhiteWhale,6201700F.wav,1.4448,40000
Beluga_WhiteWhale,6201700G.wav,3.3992,40000
Beluga_WhiteWhale,6201700H.wav,1.7864,40000
Beluga_WhiteWhale,6201700I.wav,1.512,40000
Beluga_WhiteWhale,62018001.wav,1.8635,40000
Beluga_WhiteWhale,62018002.wav,2.5571,40000
Beluga_WhiteWhale,62019001.wav,4.2588,20000
Beluga_WhiteWhale,62019003.wav,3.498125,16000
Beluga_WhiteWhale,62019004.wav,3.0799375,16000
Beluga_WhiteWhale,62019005.wav,3.619375,16000
Beluga_WhiteWhale,62019006.wav,3.0871875,16000
Beluga_WhiteWhale,62019007.wav,5.1685625,16000
Beluga_WhiteWhale,62022001.wav,0.6583375,80000
Beluga_WhiteWhale,62022002.wav,0.2114125,80000
Beluga_WhiteWhale,62022003.wav,0.2416,80000
Beluga_WhiteWhale,62022004.wav,0.292,80000
Beluga_WhiteWhale,62022005.wav,0.1576,80000
Beluga_WhiteWhale,62022006.wav,0.2112,80000
Beluga_WhiteWhale,62022007.wav,0.1032,80000
Beluga_WhiteWhale,62022008.wav,0.235,80000
Beluga_WhiteWhale,62022009.wav,1.7919,80000
Beluga_WhiteWhale,6202200A.wav,1.853875,80000
Beluga_WhiteWhale,6202200B.wav,2.574375,80000
Beluga_WhiteWhale,6202200C.wav,0.854025,80000
Beluga_WhiteWhale,6202200D.wav,2.8279625,80000
Beluga_WhiteWhale,6202200E.wav,3.3323125,80000
Beluga_WhiteWhale,6202200F.wav,1.549075,80000
Beluga_WhiteWhale,6202200G.wav,4.1789,80000
Beluga_WhiteWhale,6202200H.wav,2.66585,80000
Beluga_WhiteWhale,6202200I.wav,0.3884125,80000
Beluga_WhiteWhale,6202200J.wav,0.6161625,80000
Beluga_WhiteWhale,6202200K.wav,1.3194375,80000
Beluga_WhiteWhale,6202200L.wav,0.4051875,80000
Beluga_WhiteWhale,6202200M.wav,2.674425,80000
Beluga_WhiteWhale,6202200N.wav,0.496925,80000
Beluga_WhiteWhale,6202200O.wav,0.0867,80000
Beluga_WhiteWhale,6202200P.wav,1.254825,80000
Beluga_WhiteWhale,6202200Q.wav,4.4130625,80000
Beluga_WhiteWhale,6202200R.wav,3.53045,80000
Beluga_WhiteWhale,6202200S.wav,3.206225,80000
Beluga_WhiteWhale,6202200T.wav,4.7372875,80000
Beluga_WhiteWhale,6202200U.wav,1.4126625,80000
Beluga_WhiteWhale,6202200V.wav,1.0635375,80000
Beluga_WhiteWhale,6202200W.wav,1.305225,80000
Beluga_WhiteWhale,6202200X.wav,1.448,80000
Beluga_WhiteWhale,6202200Y.wav,2.8169125,80000
Beluga_WhiteWhale,6202200Z.wav,1.96655,80000
Beluga_WhiteWhale,62022010.wav,2.099425,80000
Beluga_WhiteWhale,62022011.wav,1.063,80000
Beluga_WhiteWhale,62022012.wav,1.089575,80000
Beluga_WhiteWhale,62022013.wav,1.674225,80000
Beluga_WhiteWhale,62022014.wav,1.5280625,80000
Beluga_WhiteWhale,62022015.wav,1.9532625,80000
Beluga_WhiteWhale,62022016.wav,1.7008,80000
Beluga_WhiteWhale,62022017.wav,2.3518875,80000
Beluga_WhiteWhale,62022018.wav,2.49805,80000
Beluga_WhiteWhale,62022019.wav,1.9001125,80000
Beluga_WhiteWhale,6202201A.wav,0.8504,80000
Beluga_WhiteWhale,62026001.wav,2.1258,20000
Beluga_WhiteWhale,62026002.wav,4.3827,20000
Beluga_WhiteWhale,62026003.wav,5.8701,20000
Beluga_WhiteWhale,62026004.wav,3.4644375,16000
Beluga_WhiteWhale,62026005.wav,2.941,16000
Beluga_WhiteWhale,62026006.wav,3.8974375,16000
Beluga_WhiteWhale,62026007.wav,2.7570625,16000
Beluga_WhiteWhale,62026008.wav,2.221375,16000
Beluga_WhiteWhale,62026009.wav,8.731875,16000
Beluga_WhiteWhale,6202600A.wav,2.007375,16000
Beluga_WhiteWhale,6202600B.wav,2.070125,16000
Beluga_WhiteWhale,6202600C.wav,2.0034375,16000
Beluga_WhiteWhale,6202600D.wav,2.654625,16000
Beluga_WhiteWhale,63015001.wav,4.326466666666667,30000
Beluga_WhiteWhale,63015002.wav,4.078633333333333,30000
Beluga_WhiteWhale,63015003.wav,2.3434333333333335,30000
Beluga_WhiteWhale,63015004.wav,3.0044666666666666,30000
Beluga_WhiteWhale,63015005.wav,2.9171,30000
Beluga_WhiteWhale,63015006.wav,4.3895,16000
Beluga_WhiteWhale,63015007.wav,1.6959375,16000
Beluga_WhiteWhale,65030001.wav,1.22235,40000
Beluga_WhiteWhale,65030002.wav,0.614075,40000
Beluga_WhiteWhale,65030003.wav,0.42575,40000
Beluga_WhiteWhale,65030004.wav,1.19425,40000
Beluga_WhiteWhale,65030005.wav,0.626325,40000
Beluga_WhiteWhale,65030006.wav,0.786425,40000
Beluga_WhiteWhale,65030007.wav,0.54875,40000
Beluga_WhiteWhale,65030008.wav,0.35115,40000
Beluga_WhiteWhale,65030009.wav,3.3699,40000
Beluga_WhiteWhale,6503000A.wav,0.67075,40000
